ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	celltype
CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE	41	0.999865319054662	2.0279910732264	7.37676575386569e-06	0.00164982601755199	0.00161181926382664	2	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	130	-0.999870865643024	-1.64186381159739	4.33572147446638e-06	0.00164982601755199	0.00161181926382664	3	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_FETAL_LIVER_MYELOID_CELLS	148	-0.999804565293402	-1.62015897140475	7.90651446111177e-06	0.00164982601755199	0.00161181926382664	3	tags=1%, list=0%, signal=1%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES	37	-0.999846915206933	-1.94721993302474	1.19991427872204e-05	0.00187786584619999	0.00183460577878291	3	tags=5%, list=0%, signal=5%	CD4 Memory
DESCARTES_FETAL_SPLEEN_MYELOID_CELLS	97	-0.999877696508604	-1.75437982925357	3.36179082428567e-05	0.00420896211200566	0.0041120009871789	3	tags=2%, list=0%, signal=2%	CD4 Memory
ZHONG_PFC_MAJOR_TYPES_INTERNEURON	11	-0.999806268665931	-1.80332645423832	0.000129705193282162	0.0135325751657723	0.0132208275959537	5	tags=18%, list=0%, signal=18%	CD4 Memory
DESCARTES_MAIN_FETAL_ADRENOCORTICAL_CELLS	67	0.999796525777196	1.95315609925388	0.000427753595841609	0.0334717188746059	0.0327006367347335	3	tags=1%, list=0%, signal=1%	CD4 Memory
GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS	95	-0.99983708805839	-1.75760592946253	0.000394795219068418	0.0334717188746059	0.0327006367347335	4	tags=2%, list=0%, signal=2%	CD4 Memory
ZHONG_PFC_C3_UNKNOWN_INP	31	-0.99986232449597	-1.96324385685161	0.00168015578507123	0.11686416905051	0.114171989605425	4	tags=6%, list=0%, signal=6%	CD4 Memory
GAO_STOMACH_24W_C5_PUTATIVE_PIT_CELL_PROGENITOR	43	0.999610586828929	2.02427038213871	0.00264488462333411	0.165569777420715	0.16175557538496	6	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_FETAL_CEREBRUM_MICROGLIA	364	-0.999299817654638	-1.31046316936823	0.00332145352960139	0.189020900866406	0.184666459396977	3	tags=1%, list=0%, signal=1%	CD4 Memory
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	272	0.99963616200959	1.64822970342396	0.00425743192644891	0.222096032163085	0.216979644672528	2	tags=0%, list=0%, signal=0%	CD4 Memory
ZHONG_PFC_C1_NEUROD1_POS_EXCITATORY_NEURON	18	-0.999555214262418	-1.92788482327924	0.00506370477278529	0.226419941983114	0.221203945337463	9	tags=11%, list=0%, signal=11%	CD4 Memory
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	127	-0.999494941310517	-1.64957354988147	0.0048986591693248	0.226419941983114	0.221203945337463	4	tags=2%, list=0%, signal=2%	CD4 Memory
GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS	201	0.999774879003393	1.70408359668201	0.00600683359862968	0.250685188849478	0.244910197951147	2	tags=0%, list=0%, signal=1%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_B_CELLS	34	-0.999546766998562	-1.94975361485882	0.00752521951373371	0.2786914807579	0.272271313805851	5	tags=6%, list=0%, signal=6%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES	75	-0.9996915360416	-1.81310558541958	0.00814839172178335	0.2786914807579	0.272271313805851	5	tags=4%, list=0%, signal=4%	CD4 Memory
DESCARTES_FETAL_EYE_MICROGLIA	136	-0.999519672561503	-1.63291053863671	0.00823229267161952	0.2786914807579	0.272271313805851	3	tags=1%, list=0%, signal=1%	CD4 Memory
FAN_EMBRYONIC_CTX_MICROGLIA_1	151	-0.999626027089694	-1.61738225042878	0.0084586871156551	0.2786914807579	0.272271313805851	4	tags=1%, list=0%, signal=1%	CD4 Memory
AIZARANI_LIVER_C22_RESIDENT_B_CELLS_2	32	-0.999455171055169	-1.96096305681088	0.00952094767130484	0.280360436070488	0.273901821686487	6	tags=6%, list=0%, signal=6%	CD4 Memory
ZHONG_PFC_C8_ORG_PROLIFERATING	59	-0.999710362890861	-1.85776387446691	0.0101709564808164	0.280360436070488	0.273901821686487	4	tags=3%, list=0%, signal=3%	CD4 Memory
HAY_BONE_MARROW_CD8_T_CELL	71	-0.999470991179419	-1.79955150988355	0.0103007827949221	0.280360436070488	0.273901821686487	10	tags=6%, list=0%, signal=6%	CD4 Memory
ZHONG_PFC_C3_MICROGLIA	391	0.999305871427468	1.5217195604866	0.00969830444450682	0.280360436070488	0.273901821686487	6	tags=1%, list=0%, signal=1%	CD4 Memory
ZHONG_PFC_C2_UNKNOWN_NPC	67	-0.999429235250189	-1.79981126002457	0.0111654340143568	0.291231737207806	0.284522682558828	4	tags=3%, list=0%, signal=3%	CD4 Memory
DESCARTES_MAIN_FETAL_SATB2_LRRC7_POSITIVE_CELLS	76	0.999606201737521	1.92771408747814	0.0138152051005839	0.332627630498675	0.324964945888229	6	tags=1%, list=0%, signal=1%	CD4 Memory
MANNO_MIDBRAIN_NEUROTYPES_HNPROG	164	-0.999364728161237	-1.5907141757101	0.0137368169126068	0.332627630498675	0.324964945888229	4	tags=1%, list=0%, signal=1%	CD4 Memory
HU_FETAL_RETINA_PHOTORECEPTOR	47	0.999481017755846	1.98565307346311	0.0163450205665167	0.339473409513606	0.33165301988802	8	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	56	0.999471572846528	1.9819855646624	0.0153108333453759	0.339473409513606	0.33165301988802	9	tags=2%, list=0%, signal=2%	CD4 Memory
TRAVAGLINI_LUNG_CAPILLARY_CELL	12	-0.999133834427654	-1.80363814777571	0.0166068269412079	0.339473409513606	0.33165301988802	16	tags=17%, list=0%, signal=17%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MATURE_NEURONS	148	0.999373865614421	1.79348696976858	0.0169337436448735	0.339473409513606	0.33165301988802	2	tags=1%, list=0%, signal=1%	CD4 Memory
GAUTAM_EYE_CORNEA_CYTOTOXIC_T_CELLS	142	-0.999524590103567	-1.62302743031795	0.0155957101717248	0.339473409513606	0.33165301988802	4	tags=1%, list=0%, signal=1%	CD4 Memory
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	330	0.999399191344076	1.56933611478988	0.017353273329769	0.339473409513606	0.33165301988802	3	tags=0%, list=0%, signal=0%	CD4 Memory
DESCARTES_FETAL_LUNG_VASCULAR_ENDOTHELIAL_CELLS	23	-0.999145228611898	-1.94548285560288	0.0197918915056438	0.375446184319183	0.366797096165202	16	tags=9%, list=0%, signal=9%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS	30	-0.999496947851771	-1.96631073589871	0.021616919264421	0.398005631162575	0.388836844973022	6	tags=10%, list=0%, signal=10%	CD4 Memory
ZHENG_CORD_BLOOD_C3_MEGAKARYOCYTE_ERYTHROID_PROGENITOR	96	-0.99951899099357	-1.75757498074597	0.0230491538675579	0.412250580602606	0.402753636001537	4	tags=2%, list=0%, signal=2%	CD4 Memory
FAN_EMBRYONIC_CTX_ASTROCYTE_1	58	-0.999189284690393	-1.85590473920814	0.0299518270233451	0.520828992128167	0.508830745630511	15	tags=5%, list=0%, signal=5%	CD4 Memory
MENON_FETAL_KIDNEY_0_CAP_MESENCHYME_CELLS	71	-0.999295848933682	-1.79923616557087	0.0318918946609367	0.525377001519641	0.513273983324216	4	tags=3%, list=0%, signal=3%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_HORIZONTAL_BASAL_CELLS	10	0.947973949851956	1.6866122695285	0.0315043908377328	0.525377001519641	0.513273983324216	88	tags=20%, list=1%, signal=20%	CD4 Memory
ZHONG_PFC_C2_SOX5_BCL11B_POS_EXCITATORY_NEURON	18	0.91497408271588	1.75342352073704	0.0357111637045358	0.57320996100101	0.560005023274907	441	tags=17%, list=3%, signal=16%	CD4 Memory
TRAVAGLINI_LUNG_NATURAL_KILLER_T_CELL	31	-0.999310370825133	-1.96216008798965	0.0385423305030429	0.603187472372622	0.58929194795442	15	tags=13%, list=0%, signal=13%	CD4 Memory
ZHONG_PFC_MAJOR_TYPES_NPCS	129	-0.999227105250687	-1.64479219625492	0.0484171322160149	0.67797833935018	0.662359870796124	4	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	153	-0.999138212865065	-1.61087544147425	0.0471869328493648	0.67797833935018	0.662359870796124	15	tags=2%, list=0%, signal=2%	CD4 Memory
AIZARANI_LIVER_C6_KUPFFER_CELLS_2	212	-0.999115123599625	-1.53115227246475	0.046594982078853	0.67797833935018	0.662359870796124	3	tags=1%, list=0%, signal=1%	CD4 Memory
FAN_EMBRYONIC_CTX_NSC_2	226	-0.999070366055027	-1.50287524379757	0.0487364620938628	0.67797833935018	0.662359870796124	4	tags=1%, list=0%, signal=1%	CD4 Memory
ZHONG_PFC_C1_OPC	228	-0.999111838714308	-1.49648063466381	0.0454545454545455	0.67797833935018	0.662359870796124	4	tags=1%, list=0%, signal=1%	CD4 Memory
CUI_DEVELOPING_HEART_CORONARY_VASCULAR_ENDOTHELIAL_CELL	31	-0.998749153920453	-1.96105813063664	0.0525574468895739	0.715238298975506	0.698761479241246	16	tags=6%, list=0%, signal=6%	CD4 Memory
CUI_DEVELOPING_HEART_SMOOTH_MUSCLE_CELL	35	-0.999008123714959	-1.94281932452739	0.0598150604943733	0.726850507982583	0.710106179818196	15	tags=6%, list=0%, signal=6%	CD4 Memory
ZHONG_PFC_C9_ORG_OTHER	65	-0.99912021336963	-1.79784324047305	0.0601659751037344	0.726850507982583	0.710106179818196	15	tags=5%, list=0%, signal=5%	CD4 Memory
GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR	86	-0.999110325912176	-1.79212702919369	0.0587084148727984	0.726850507982583	0.710106179818196	16	tags=3%, list=0%, signal=4%	CD4 Memory
DESCARTES_FETAL_PANCREAS_ACINAR_CELLS	31	0.871058511767108	1.75479372497152	0.060377358490566	0.726850507982583	0.710106179818196	78	tags=6%, list=0%, signal=6%	CD4 Memory
LAKE_ADULT_KIDNEY_C13_THICK_ASCENDING_LIMB	109	-0.999226106628625	-1.71814877399722	0.0561797752808989	0.726850507982583	0.710106179818196	7	tags=2%, list=0%, signal=2%	CD4 Memory
FAN_EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	388	0.998885397643875	1.52223744845972	0.0559284116331096	0.726850507982583	0.710106179818196	2	tags=0%, list=0%, signal=0%	CD4 Memory
MENON_FETAL_KIDNEY_2_NEPHRON_PROGENITOR_CELLS	35	-0.998011016113147	-1.94088020123956	0.0774193548387097	0.728893217037852	0.71210183134184	31	tags=6%, list=0%, signal=6%	CD4 Memory
FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	118	0.999152811856711	1.85874447478456	0.0718816067653277	0.728893217037852	0.71210183134184	8	tags=1%, list=0%, signal=1%	CD4 Memory
DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS	57	-0.998509510374363	-1.85437087710774	0.10838445807771	0.728893217037852	0.71210183134184	23	tags=4%, list=0%, signal=4%	CD4 Memory
DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS	56	-0.998876920403873	-1.85392792463755	0.0777096114519427	0.728893217037852	0.71210183134184	16	tags=4%, list=0%, signal=4%	CD4 Memory
LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX	126	0.999031285795734	1.84643749330215	0.0865800865800866	0.728893217037852	0.71210183134184	8	tags=1%, list=0%, signal=1%	CD4 Memory
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS	77	-0.998855733967046	-1.81781460877971	0.083984375	0.728893217037852	0.71210183134184	4	tags=3%, list=0%, signal=3%	CD4 Memory
ZHONG_PFC_C4_UNKNOWN_INP	77	-0.99865231089096	-1.8174443997226	0.107421875	0.728893217037852	0.71210183134184	9	tags=3%, list=0%, signal=3%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS	73	-0.999022426958523	-1.81280550978923	0.0729783037475345	0.728893217037852	0.71210183134184	20	tags=10%, list=0%, signal=10%	CD4 Memory
DESCARTES_MAIN_FETAL_AFP_ALB_POSITIVE_CELLS	80	-0.99896068218292	-1.80542729764524	0.08203125	0.728893217037852	0.71210183134184	12	tags=2%, list=0%, signal=3%	CD4 Memory
LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2	67	-0.999102935646132	-1.79922364693421	0.0673469387755102	0.728893217037852	0.71210183134184	11	tags=3%, list=0%, signal=3%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS	67	-0.99869306361915	-1.79848553335567	0.110204081632653	0.728893217037852	0.71210183134184	24	tags=6%, list=0%, signal=6%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA	87	-0.998643644012992	-1.79562354727889	0.113899613899614	0.728893217037852	0.71210183134184	16	tags=2%, list=0%, signal=2%	CD4 Memory
BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS	64	-0.9986297511481	-1.79473025003392	0.114107883817427	0.728893217037852	0.71210183134184	4	tags=3%, list=0%, signal=3%	CD4 Memory
ZHENG_CORD_BLOOD_C6_HSC_MULTIPOTENT_PROGENITOR	86	-0.998933265800042	-1.79180943242332	0.0841487279843444	0.728893217037852	0.71210183134184	21	tags=8%, list=0%, signal=8%	CD4 Memory
AIZARANI_LIVER_C28_NK_NKT_CELLS_6	98	-0.998873099785523	-1.74747078981586	0.0928030303030303	0.728893217037852	0.71210183134184	20	tags=7%, list=0%, signal=7%	CD4 Memory
MURARO_PANCREAS_PANCREATIC_POLYPEPTIDE_CELL	105	-0.998642174400057	-1.72831608937167	0.113851992409867	0.728893217037852	0.71210183134184	15	tags=2%, list=0%, signal=2%	CD4 Memory
TRAVAGLINI_LUNG_DIFFERENTIATING_BASAL_CELL	109	-0.999048834759335	-1.71784395865776	0.0767790262172285	0.728893217037852	0.71210183134184	9	tags=3%, list=0%, signal=3%	CD4 Memory
FAN_EMBRYONIC_CTX_ASTROCYTE_2	109	-0.998854061662157	-1.7175090503163	0.097378277153558	0.728893217037852	0.71210183134184	9	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS	113	-0.998994828623294	-1.69748499851279	0.0827067669172932	0.728893217037852	0.71210183134184	16	tags=3%, list=0%, signal=3%	CD4 Memory
CUI_DEVELOPING_HEART_5TH_WEEK_ATRIAL_CARDIOMYOCYTE	28	0.847118916931237	1.69244697711405	0.066793893129771	0.728893217037852	0.71210183134184	524	tags=11%, list=3%, signal=10%	CD4 Memory
TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	120	-0.998949525954575	-1.66692056642557	0.0864661654135338	0.728893217037852	0.71210183134184	16	tags=2%, list=0%, signal=3%	CD4 Memory
BUSSLINGER_GASTRIC_CHIEF_CELLS	40	0.82294032669074	1.66184331504756	0.079696394686907	0.728893217037852	0.71210183134184	112	tags=12%, list=1%, signal=12%	CD4 Memory
AIZARANI_LIVER_C5_NK_NKT_CELLS_3	123	-0.998709896997312	-1.66042685505896	0.111940298507463	0.728893217037852	0.71210183134184	20	tags=4%, list=0%, signal=4%	CD4 Memory
GAUTAM_EYE_IRIS_CILIARY_BODY_MONOCYTES	121	-0.998794768159685	-1.65773151445225	0.107547169811321	0.728893217037852	0.71210183134184	5	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_FETAL_LUNG_MEGAKARYOCYTES	127	-0.998893692539847	-1.64858124464009	0.0919324577861163	0.728893217037852	0.71210183134184	12	tags=2%, list=0%, signal=2%	CD4 Memory
TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_1_CELL	130	-0.999010097236997	-1.64045036457679	0.083955223880597	0.728893217037852	0.71210183134184	16	tags=3%, list=0%, signal=3%	CD4 Memory
CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL	137	-0.998756980812289	-1.62730399698283	0.106145251396648	0.728893217037852	0.71210183134184	11	tags=1%, list=0%, signal=1%	CD4 Memory
AIZARANI_LIVER_C39_EPCAM_POS_BILE_DUCT_CELLS_4	158	-0.999059168940337	-1.6072103829317	0.0665467625899281	0.728893217037852	0.71210183134184	11	tags=3%, list=0%, signal=3%	CD4 Memory
ZHONG_PFC_C3_ASTROCYTE	305	0.998855006549074	1.60671241723357	0.0741573033707865	0.728893217037852	0.71210183134184	6	tags=0%, list=0%, signal=0%	CD4 Memory
AIZARANI_LIVER_C25_KUPFFER_CELLS_4	164	-0.998879780402945	-1.58994227206786	0.0890909090909091	0.728893217037852	0.71210183134184	16	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_MAIN_FETAL_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS	204	-0.998614870902796	-1.54239882130005	0.113513513513514	0.728893217037852	0.71210183134184	6	tags=1%, list=0%, signal=1%	CD4 Memory
MANNO_MIDBRAIN_NEUROTYPES_HPROGM	219	-0.998765804855555	-1.51241735027281	0.0861759425493716	0.728893217037852	0.71210183134184	20	tags=2%, list=0%, signal=2%	CD4 Memory
CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE	12	-0.829808863424636	-1.49797241356803	0.0884086444007859	0.728893217037852	0.71210183134184	514	tags=67%, list=3%, signal=65%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_COLUMNAR_CELLS	22	0.757598212558976	1.48728947827886	0.11047619047619	0.728893217037852	0.71210183134184	88	tags=9%, list=1%, signal=9%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND	12	-0.816105207710208	-1.47323455027199	0.0982318271119843	0.728893217037852	0.71210183134184	244	tags=17%, list=1%, signal=16%	CD4 Memory
MANNO_MIDBRAIN_NEUROTYPES_HPROGBP	247	-0.998492494419655	-1.46971421546487	0.111913357400722	0.728893217037852	0.71210183134184	20	tags=1%, list=0%, signal=1%	CD4 Memory
ZHONG_PFC_C1_MICROGLIA	250	-0.998868739738755	-1.46522020602934	0.0649819494584837	0.728893217037852	0.71210183134184	4	tags=1%, list=0%, signal=1%	CD4 Memory
AIZARANI_LIVER_C9_LSECS_1	255	-0.998582246434624	-1.45716211823417	0.0949820788530466	0.728893217037852	0.71210183134184	8	tags=1%, list=0%, signal=1%	CD4 Memory
FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2	260	-0.99878926739622	-1.44434083817383	0.0689655172413793	0.728893217037852	0.71210183134184	15	tags=2%, list=0%, signal=2%	CD4 Memory
MURARO_PANCREAS_ENDOTHELIAL_CELL	299	-0.998446144018325	-1.39944603387968	0.104609929078014	0.728893217037852	0.71210183134184	20	tags=2%, list=0%, signal=2%	CD4 Memory
HAY_BONE_MARROW_PRO_B	291	-0.998746340552249	-1.39527674138645	0.0628366247755835	0.728893217037852	0.71210183134184	4	tags=1%, list=0%, signal=1%	CD4 Memory
GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL	290	-0.998437438530823	-1.39160078075765	0.113718411552347	0.728893217037852	0.71210183134184	5	tags=1%, list=0%, signal=1%	CD4 Memory
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	406	-0.998212208488613	-1.27902217209674	0.0974729241877256	0.728893217037852	0.71210183134184	24	tags=2%, list=0%, signal=2%	CD4 Memory
MANNO_MIDBRAIN_NEUROTYPES_HDA1	436	-0.998454525179723	-1.26567180264506	0.0725952813067151	0.728893217037852	0.71210183134184	7	tags=0%, list=0%, signal=0%	CD4 Memory
DESCARTES_FETAL_CEREBELLUM_MICROGLIA	484	-0.99815431979397	-1.26480456074915	0.0957446808510638	0.728893217037852	0.71210183134184	18	tags=1%, list=0%, signal=1%	CD4 Memory
TRAVAGLINI_LUNG_BASOPHIL_MAST_2_CELL	461	-0.998147769520707	-1.26434762344341	0.0941385435168739	0.728893217037852	0.71210183134184	24	tags=2%, list=0%, signal=2%	CD4 Memory
MANNO_MIDBRAIN_NEUROTYPES_BASAL	77	0.980893458077738	1.88762521519951	0.13469387755102	0.730218961688731	0.713397035044818	24	tags=4%, list=0%, signal=4%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	60	-0.998150757119923	-1.83076016247764	0.147474747474747	0.730218961688731	0.713397035044818	23	tags=3%, list=0%, signal=3%	CD4 Memory
ZHENG_CORD_BLOOD_C5_SIMILAR_TO_HSC_C6_PUTATIVE_ALTERED_METABOLIC_STATE	65	-0.998658766561558	-1.79701290092669	0.116182572614108	0.730218961688731	0.713397035044818	20	tags=5%, list=0%, signal=5%	CD4 Memory
BUSSLINGER_DUODENAL_TUFT_CELLS	65	-0.998307807135527	-1.79638137528711	0.145228215767635	0.730218961688731	0.713397035044818	15	tags=3%, list=0%, signal=3%	CD4 Memory
GAUTAM_EYE_IRIS_CILIARY_BODY_FIBROBLASTS	87	-0.998535130098855	-1.79542843249436	0.127413127413127	0.730218961688731	0.713397035044818	23	tags=3%, list=0%, signal=3%	CD4 Memory
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	152	0.998364053398216	1.78620246709293	0.134955752212389	0.730218961688731	0.713397035044818	8	tags=1%, list=0%, signal=1%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS	83	-0.998250715860242	-1.78366286264522	0.155206286836935	0.730218961688731	0.713397035044818	5	tags=2%, list=0%, signal=2%	CD4 Memory
MENON_FETAL_KIDNEY_5_PROXIMAL_TUBULE_CELLS	94	-0.998507720681491	-1.75381591664887	0.140952380952381	0.730218961688731	0.713397035044818	15	tags=3%, list=0%, signal=3%	CD4 Memory
MURARO_PANCREAS_DELTA_CELL	181	0.998352582806089	1.74168265514644	0.148984198645598	0.730218961688731	0.713397035044818	8	tags=1%, list=0%, signal=1%	CD4 Memory
DESCARTES_FETAL_LIVER_LYMPHOID_CELLS	111	-0.998416499792587	-1.69909690108989	0.156308851224105	0.730218961688731	0.713397035044818	14	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_FETAL_MUSCLE_ERYTHROBLASTS	113	-0.998462495963509	-1.69658046259497	0.152255639097744	0.730218961688731	0.713397035044818	19	tags=2%, list=0%, signal=2%	CD4 Memory
TRAVAGLINI_LUNG_NATURAL_KILLER_CELL	129	-0.998460808963401	-1.64353082319295	0.145251396648045	0.730218961688731	0.713397035044818	15	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_MAIN_FETAL_LYMPHOID_CELLS	137	-0.99855752992711	-1.62697902581478	0.122905027932961	0.730218961688731	0.713397035044818	14	tags=2%, list=0%, signal=2%	CD4 Memory
AIZARANI_LIVER_C24_EPCAM_POS_BILE_DUCT_CELLS_3	139	-0.998368437222363	-1.62147632737239	0.152985074626866	0.730218961688731	0.713397035044818	8	tags=1%, list=0%, signal=1%	CD4 Memory
CUI_DEVELOPING_HEART_C9_B_T_CELL	152	-0.998582439110405	-1.61078365988742	0.125454545454545	0.730218961688731	0.713397035044818	24	tags=5%, list=0%, signal=5%	CD4 Memory
AIZARANI_LIVER_C1_NK_NKT_CELLS_1	156	-0.998414523853502	-1.60994379281593	0.143884892086331	0.730218961688731	0.713397035044818	20	tags=3%, list=0%, signal=3%	CD4 Memory
AIZARANI_LIVER_C7_EPCAM_POS_BILE_DUCT_CELLS_2	159	-0.998551244297185	-1.60343441922351	0.12972972972973	0.730218961688731	0.713397035044818	8	tags=1%, list=0%, signal=1%	CD4 Memory
AIZARANI_LIVER_C2_KUPFFER_CELLS_1	182	-0.998371227963802	-1.56366336779741	0.145421903052065	0.730218961688731	0.713397035044818	16	tags=2%, list=0%, signal=2%	CD4 Memory
LAKE_ADULT_KIDNEY_C5_PROXIMAL_TUBULE_EPITHELIAL_CELLS_STRESS_INFLAM	343	0.998342379133559	1.55553094656418	0.148648648648649	0.730218961688731	0.713397035044818	10	tags=1%, list=0%, signal=1%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED	30	-0.785040007314318	-1.54440951301541	0.124740124740125	0.730218961688731	0.713397035044818	259	tags=17%, list=2%, signal=16%	CD4 Memory
BUSSLINGER_DUODENAL_MATURE_ENTEROCYTES	201	-0.998386196132694	-1.54171220600507	0.144144144144144	0.730218961688731	0.713397035044818	11	tags=1%, list=0%, signal=1%	CD4 Memory
AIZARANI_LIVER_C10_MVECS_1	210	-0.998495893994594	-1.54088550889855	0.13903743315508	0.730218961688731	0.713397035044818	23	tags=2%, list=0%, signal=2%	CD4 Memory
HU_FETAL_RETINA_AMACRINE	37	-0.770182386655285	-1.49994411399404	0.151063829787234	0.730218961688731	0.713397035044818	42	tags=8%, list=0%, signal=8%	CD4 Memory
FAN_OVARY_CL4_T_LYMPHOCYTE_NK_CELL_1	246	-0.998209568368466	-1.47157305832154	0.155234657039711	0.730218961688731	0.713397035044818	24	tags=4%, list=0%, signal=4%	CD4 Memory
TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL	247	-0.998392749643944	-1.46956739782167	0.129963898916967	0.730218961688731	0.713397035044818	22	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS	32	0.731020106055234	1.46927837854713	0.128544423440454	0.730218961688731	0.713397035044818	88	tags=3%, list=1%, signal=3%	CD4 Memory
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	255	-0.9982492732103	-1.45667623340035	0.145161290322581	0.730218961688731	0.713397035044818	20	tags=2%, list=0%, signal=2%	CD4 Memory
DESCARTES_MAIN_FETAL_PDE11A_FAM19A2_POSITIVE_CELLS	26	-0.743985839466264	-1.45639443734165	0.137860082304527	0.730218961688731	0.713397035044818	707	tags=8%, list=4%, signal=7%	CD4 Memory
MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL	258	-0.998197597840955	-1.44795429335568	0.15036231884058	0.730218961688731	0.713397035044818	25	tags=1%, list=0%, signal=1%	CD4 Memory
CUI_DEVELOPING_HEART_C8_MACROPHAGE	260	-0.998215129347356	-1.44351058192479	0.15426497277677	0.730218961688731	0.713397035044818	24	tags=3%, list=0%, signal=3%	CD4 Memory
TRAVAGLINI_LUNG_SIGNALING_ALVEOLAR_EPITHELIAL_TYPE_2_CELL	51	0.72562671509526	1.43745230990111	0.145348837209302	0.730218961688731	0.713397035044818	38	tags=4%, list=0%, signal=4%	CD4 Memory
DESCARTES_MAIN_FETAL_INHIBITORY_INTERNEURONS	13	-0.771239612017254	-1.41184721426378	0.135029354207436	0.730218961688731	0.713397035044818	172	tags=15%, list=1%, signal=15%	CD4 Memory
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS	15	-0.750258107941743	-1.39305822254496	0.130260521042084	0.730218961688731	0.713397035044818	1835	tags=27%, list=11%, signal=24%	CD4 Memory
