p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.21734232797201e-32,0.278496221445008,0.587,0.472,2.9442641544331e-28,11,STK24
1.39415725687936e-32,-0.305389109783489,0.779,0.807,3.37190874148843e-28,11,TGFB1
1.91183290061893e-32,-0.357260135186105,0.237,0.328,4.62395905343694e-28,11,TRG-AS1
2.09750185183297e-32,-0.322862771945997,0.137,0.232,5.07301797884321e-28,11,C21orf59-TCP10L
2.20983145586561e-32,-0.290265039782285,0.774,0.814,5.34469835915655e-28,11,PARP8
3.04150179178909e-32,0.375506312476022,0.786,0.759,7.3561762336211e-28,11,S100A10
7.39266510665785e-32,-0.31000986151767,0.642,0.699,1.78798998269627e-27,11,NCOA1
1.72353059588402e-31,-0.345416505271234,0.045,0.118,4.16853109920509e-27,11,GFOD1
1.73135199561767e-31,-0.33727469713738,0.097,0.184,4.1874479366009e-27,11,PEAK1
2.00963365482361e-31,0.265005098799857,0.157,0.091,4.86049995755638e-27,11,LGALS3
3.41716073161763e-31,0.28613422632672,0.874,0.81,8.26474494549039e-27,11,DPYD
4.04370643969158e-31,-0.279998807597288,0.053,0.129,9.78010839503806e-27,11,RAB27B
7.92112853346496e-31,0.302582441974982,0.416,0.31,1.91580414710384e-26,11,ANKRD28
1.37964989002252e-30,-0.370604932117638,0.202,0.294,3.33682122400847e-26,11,MAP3K8
2.84460461545627e-30,-0.514798654850308,0.036,0.106,6.87996072294254e-26,11,EDA
3.32355882590865e-30,-0.30414889551618,0.389,0.458,8.03835937634266e-26,11,NDUFB7
9.87512581217656e-30,-0.370216891427256,0.263,0.344,2.38839792893302e-25,11,GALNT11
1.30875395426249e-29,0.265750187753417,0.746,0.628,3.16535231377926e-25,11,PPP1R16B
1.31736270918179e-29,-0.286012559125133,0.21,0.296,3.18617344842707e-25,11,TSEN54
1.83748872986292e-29,-0.254502513079407,0.179,0.27,4.44415024204646e-25,11,SATB1
1.83939475406552e-29,-0.251508125638305,0.041,0.111,4.44876015218287e-25,11,ZDHHC14
1.92792313902501e-29,0.25138366072639,0.474,0.362,4.66287490404589e-25,11,SMAD3
2.62581998487051e-29,-0.311249827202778,0.502,0.574,6.35080821540783e-25,11,ADGRE5
3.62123610085036e-29,0.260415476733233,0.731,0.627,8.75832163351668e-25,11,TSC22D3
4.90446746210744e-29,0.265771547342391,0.584,0.47,1.18619450038531e-24,11,SAT1
7.12737846227679e-29,0.267377871308407,0.675,0.567,1.72382775488626e-24,11,RAB11A
7.19108512186681e-29,-0.25236162963199,0.042,0.11,1.73923584757471e-24,11,TENT5A
2.23092093212608e-28,-0.322942781493583,0.225,0.308,5.39570536644012e-24,11,KLHDC4
4.63622813841084e-28,0.273066305894762,0.284,0.193,1.12131813755605e-23,11,FRY
5.97937910050699e-28,-0.252557057845568,0.05,0.119,1.44617262924862e-23,11,ARHGEF12
9.76894719606665e-28,-0.302286520320087,0.56,0.61,2.36271756884068e-23,11,BIN2
1.36121457073867e-27,-0.429494538093428,0.89,0.9,3.29223356078855e-23,11,CD247
3.03363083154698e-27,0.25227899213529,0.716,0.61,7.33713952917952e-23,11,CEP85L
6.69201099666908e-27,-0.366064224852197,0.221,0.317,1.61852977965438e-22,11,TAFA1
8.64950421017443e-27,-0.331373363479507,0.365,0.438,2.09196908827279e-22,11,DIP2A
1.17336393691734e-26,-0.261493777067791,0.153,0.237,2.83789801782829e-22,11,NRIP1
1.3277799649371e-26,-0.34810199839714,0.471,0.525,3.21136862319687e-22,11,MAPK1
2.02552461565756e-26,-0.30460369353322,0.191,0.271,4.89893383542938e-22,11,RRBP1
4.89388050846375e-26,-0.319111499628403,0.191,0.274,1.18363393977704e-21,11,NOCT
5.15060329858886e-26,-0.319897171821824,0.512,0.571,1.2457249137967e-21,11,AGTPBP1
5.43174395911339e-26,-0.258544581053361,0.195,0.284,1.31372159395116e-21,11,ABL1
2.87630235926772e-25,-0.285849442776933,0.311,0.398,6.9566248861249e-21,11,CPQ
3.81600273000235e-25,-0.28018841273173,0.36,0.427,9.22938420278369e-21,11,BTN3A2
1.14484745588127e-24,-0.424731399027215,0.612,0.655,2.76892805679445e-20,11,NFKBIA
1.34211278167313e-24,-0.310658140019978,0.406,0.468,3.24603397375463e-20,11,TES
1.34575689466792e-24,0.310841750653841,0.689,0.614,3.25484762544382e-20,11,STAT1
1.75389303087581e-24,-0.408648980055279,0.452,0.519,4.24196568447624e-20,11,PLCG2
1.96321922244848e-24,-0.280875429387731,0.096,0.167,4.7482420114139e-20,11,SUSD1
2.80361179845338e-24,-0.316180612917136,0.474,0.528,6.78081549573935e-20,11,ITCH
3.99963387614831e-24,-0.26340075593717,0.118,0.19,9.67351449285229e-20,11,ITGA5
1.22362752795932e-23,0.271911931245745,0.625,0.531,2.95946553912241e-19,11,ARHGAP25
1.420847639968e-23,-0.307672724039755,0.19,0.269,3.43646210202662e-19,11,LINC01278
2.2603225811851e-23,-0.361360924414611,0.082,0.153,5.46681619485429e-19,11,IKZF2
4.69331056459e-23,-0.384661237680759,0.075,0.14,1.13512409315174e-18,11,MIR646HG
6.69693576096919e-23,-0.261416571710719,0.23,0.309,1.61972088314801e-18,11,OTULINL
6.91478928387303e-23,0.376134321637502,0.472,0.382,1.67241093619753e-18,11,SNX9
7.49936841709531e-23,-0.268006916951404,0.199,0.274,1.81379724535867e-18,11,GPR65
7.69176390670268e-23,-0.251425302220419,0.547,0.601,1.86033001847511e-18,11,PRMT2
8.29967865508396e-23,-0.29402867612805,0.098,0.168,2.00736027951861e-18,11,HIP1
1.29363070680362e-22,-0.277008840791563,0.177,0.247,3.12877522747523e-18,11,SERTAD1
2.01676592409031e-22,-0.262887412764274,0.563,0.617,4.87775006400484e-18,11,PLAAT4
3.33944524297482e-22,-0.295627668940856,0.191,0.264,8.0767822646589e-18,11,CTPS1
6.0824903802912e-22,-0.250671339754837,0.264,0.337,1.47111112337723e-17,11,ZBTB38
1.66341908024455e-21,-0.258667786747251,0.303,0.373,4.02314538747946e-17,11,LINC01138
4.99856001040292e-21,-0.253125714898085,0.317,0.39,1.20895172411605e-16,11,VPS37B
5.30842854628551e-21,-0.27809540635428,0.139,0.209,1.28389652820461e-16,11,AGPAT4
6.77556622062279e-21,-0.250604761674459,0.231,0.303,1.63873844611983e-16,11,FOSL2
2.40706581646078e-20,-0.26583425297697,0.155,0.227,5.82172938369203e-16,11,MPP6
3.07939405479727e-20,-0.25102991325204,0.663,0.712,7.44782246093269e-16,11,SRPK2
3.68421525856218e-20,-0.265378710009879,0.325,0.39,8.91064302435848e-16,11,MAP4K5
1.30248813826701e-19,0.391757139933203,0.198,0.136,3.15019781121259e-15,11,IFNG-AS1
1.47643939334651e-19,0.284720243532954,0.843,0.812,3.57091631674786e-15,11,RORA
1.64434712575511e-19,-0.251710708832485,0.538,0.583,3.97701795835132e-15,11,ELF2
5.68403856919771e-19,-0.309786230458207,0.093,0.155,1.37474156834616e-14,11,AC008014.1
1.26846940449761e-18,-0.327813415352602,0.723,0.734,3.06792010171791e-14,11,GNG2
1.52515153059656e-18,-0.253020364705098,0.205,0.278,3.68873149190084e-14,11,LCORL
3.83155207636453e-18,-0.270261524985626,0.296,0.354,9.26699185189525e-14,11,ZBTB44
1.82826045401302e-17,-0.266926392369894,0.238,0.295,4.42183073407589e-13,11,JMJD6
2.61632685752418e-17,-0.256823328596711,0.115,0.174,6.32784813760799e-13,11,SLC2A13
3.47578297905181e-17,-0.256246781483653,0.391,0.448,8.40652871313472e-13,11,PTPN22
5.00144296034534e-17,-0.254173377131376,0.316,0.377,1.20964899438913e-12,11,CHD9
3.99765314194554e-16,-0.263004761920352,0.377,0.431,9.66872388910949e-12,11,RNF115
4.40518727397811e-16,-0.259696262933486,0.39,0.443,1.06543859408435e-11,11,TMEM181
4.60104419488854e-16,-0.26848236264995,0.167,0.229,1.11280854897574e-11,11,TMEM117
4.81803995228524e-16,-0.342470912753528,0.334,0.392,1.16529114285971e-11,11,TXK
1.01415222265053e-15,-0.255104196569086,0.354,0.41,2.45282856570257e-11,11,TENT4B
1.97460472019089e-14,-0.270212513284655,0.418,0.462,4.77577897625369e-10,11,ADAM10
5.47139970644697e-14,0.298885069985594,0.457,0.382,1.32331273300126e-09,11,TOX
1.06125565726238e-13,-0.256884239248534,0.339,0.385,2.5667529326548e-09,11,NPC1
1.33454324198118e-11,-0.258048882677947,0.479,0.503,3.22772628505567e-07,11,DSTN
4.8231913889034e-11,-0.255486558615206,0.241,0.285,1.16653706932018e-06,11,FOXO3
1.28851643578781e-10,0.279851338369216,0.847,0.862,3.1164058515964e-06,11,ACTG1
2.96100632354228e-10,0.273005308225717,0.339,0.286,7.16148989411937e-06,11,BTBD11
5.47328477832659e-10,-0.319082285626149,0.585,0.587,1.32376865648607e-05,11,TGFBR3
1.67635626168644e-09,-0.287501295670184,0.42,0.442,4.05443525451482e-05,11,IFRD1
2.90671167028147e-08,-0.255187798953844,0.478,0.51,0.000703017284574276,11,WWOX
2.7900380317709e-05,-0.383145906062485,0.514,0.495,0.674798598364109,11,AC002316.1
0,1.78819453714604,0.987,0.545,0,12,LTB
0,1.7713106287581,0.62,0.083,0,12,AL136456.1
0,1.39715731673348,0.983,0.581,0,12,IL7R
0,1.25995075863473,0.655,0.178,0,12,FRY
0,1.10795533009266,0.574,0.116,0,12,ADAM19
0,1.07598128119214,0.378,0.015,0,12,PTPN13
0,1.00944415638287,0.299,0.026,0,12,ADAM23
0,0.926552720348058,0.979,0.801,0,12,VIM
0,0.894350712173854,0.89,0.549,0,12,BCL2
0,0.835275851221408,0.987,0.9,0,12,RPLP0
0,0.829573790288535,0.903,0.577,0,12,TTC39C
0,0.822376925494724,0.57,0.156,0,12,AQP3
0,0.811360303393354,0.967,0.807,0,12,RORA
0,0.770999802745947,0.419,0.08,0,12,LGALS3
0,0.73531539538232,0.622,0.252,0,12,RUNX2
0,0.702014737351562,0.347,0.033,0,12,IL4I1
0,0.656477401579769,0.994,0.98,0,12,TPT1
0,0.655175874896024,0.998,0.974,0,12,RPLP1
0,0.654982038219102,0.326,0.062,0,12,MB21D2
0,0.653036558976654,0.991,0.947,0,12,RPSA
0,0.635358305845624,0.998,0.987,0,12,EEF1A1
0,0.62080491377916,0.995,0.979,0,12,RPS18
0,0.612965616523694,0.749,0.351,0,12,RCAN3
0,0.607878302460259,0.998,0.97,0,12,RPS2
0,0.59049776515862,0.997,0.985,0,12,RPL13
0,0.58857253704333,0.995,0.953,0,12,RPL18
0,0.586898152667111,0.99,0.939,0,12,RPL8
0,0.586456751202875,0.549,0.204,0,12,MAL
0,0.580007445367164,0.993,0.963,0,12,RPL18A
0,0.579743485784113,0.994,0.968,0,12,RPS8
0,0.579172935929456,0.992,0.945,0,12,RPL12
0,0.560703358618259,0.477,0.153,0,12,TNFRSF25
0,0.551409083180139,0.998,0.977,0,12,RPL10
0,0.54062024767788,0.297,0.036,0,12,TTC39C-AS1
0,0.540584847434528,0.998,0.972,0,12,RPS12
0,0.540395931717058,0.997,0.976,0,12,RPS19
0,0.532565191134788,0.997,0.971,0,12,RPL11
0,0.531720095509376,0.992,0.956,0,12,RPL9
0,0.527960536791111,0.996,0.97,0,12,RPS6
0,0.527892060097781,0.991,0.953,0,12,RPL5
0,0.518741290816058,0.996,0.97,0,12,RPL32
0,0.49495897361754,0.992,0.962,0,12,RPL6
0,0.479932436096957,0.378,0.115,0,12,DPP4
0,0.46657301410996,0.303,0.056,0,12,CTSH
0,0.452948444722079,0.299,0.065,0,12,KIF5C
0,0.452808044895331,0.283,0.059,0,12,TNFRSF4
0,0.437883891206776,0.244,0.027,0,12,AL121935.1
0,0.422993730246279,0.179,0.027,0,12,ADAM12
0,-1.36139236869518,0.369,0.681,0,12,ARHGAP26
0,-1.53845853775515,0.439,0.704,0,12,SYNE1
0,-1.6042165499293,0.022,0.407,0,12,KLRD1
0,-1.85896972137203,0.173,0.581,0,12,GZMA
0,-1.94433201093695,0.12,0.579,0,12,CST7
0,-1.94443598118858,0.072,0.488,0,12,ZEB2
0,-2.05331979416279,0.006,0.408,0,12,GZMH
0,-2.38629629424784,0.044,0.522,0,12,AOAH
0,-2.54348199269457,0.274,0.658,0,12,CCL5
0,-3.53559662681181,0.051,0.431,0,12,GNLY
0,-3.57409821744243,0.111,0.605,0,12,NKG7
2.53793660733785e-298,-1.48281770958966,0.008,0.378,6.13825347850732e-294,12,C1orf21
1.49840728212904e-293,0.490675185133254,0.996,0.97,3.62404785255729e-289,12,RPS3A
4.48551337736595e-293,0.654465424054333,0.873,0.572,1.08486626544973e-288,12,AC010197.2
8.22135122450828e-290,0.497262773260449,0.995,0.972,1.98841600715957e-285,12,RPL34
1.61581628608848e-288,0.484370245467347,0.996,0.968,3.90801326953361e-284,12,RPL3
8.06190735743625e-288,0.494278938426312,0.99,0.96,1.94985291346953e-283,12,RPL29
1.79756403575712e-287,0.727140463201985,0.851,0.515,4.34758837688216e-283,12,PAG1
1.92864909652254e-287,0.399836056713764,0.183,0.036,4.66463070484942e-283,12,GREM2
1.76958532749659e-284,-1.97721231316699,0.005,0.363,4.27991907308326e-280,12,FGFBP2
1.30840651544701e-281,-1.07706272942721,0.326,0.615,3.16451199826014e-277,12,GZMM
1.62670022108419e-280,0.457666463131764,0.995,0.975,3.93433715471422e-276,12,RPL13A
1.71718162725005e-279,0.321923481880885,0.197,0.041,4.15317548366697e-275,12,TNFSF13B
6.16964556127746e-279,0.50612504834941,0.989,0.935,1.49219047545057e-274,12,RPS13
9.49074931974311e-278,0.582055157335258,0.543,0.228,2.29543263047307e-273,12,DUSP16
7.12119729094325e-277,0.563019289626101,0.976,0.903,1.72233277678754e-272,12,EEF1B2
6.3350218231608e-276,0.467757744710674,0.994,0.958,1.53218837814967e-271,12,RPL39
1.44246247075034e-275,0.717424971526058,0.662,0.338,3.48873973175677e-271,12,MAP3K4
2.59836601044987e-272,0.483963334985876,0.992,0.952,6.28440803287407e-268,12,RPS16
3.87982731527846e-269,0.252914562192355,0.177,0.035,9.38375034473247e-265,12,WDR86-AS1
7.93181384214368e-269,0.488270777186437,0.992,0.957,1.91838849586087e-264,12,RPL36
3.54002644533884e-268,-1.00730755951093,0.756,0.84,8.56190796069653e-264,12,HCST
1.36844362814859e-267,0.551109305546071,0.979,0.9,3.30971775904018e-263,12,RPS5
1.56702495137567e-264,0.747212779225351,0.893,0.619,3.79000654739719e-260,12,CDC14A
3.36954585078808e-264,0.513530653986667,0.986,0.934,8.14958359471605e-260,12,RPL10A
6.74480778172967e-264,0.544711444835059,0.515,0.213,1.63129921008914e-259,12,TIMP1
9.18079905670552e-263,0.57064587022775,0.623,0.293,2.2204680598548e-258,12,PLP2
4.98094811992673e-262,0.674338533941209,0.879,0.597,1.20469211228548e-257,12,PDE4D
4.73291329590015e-261,-1.47219410365323,0.066,0.403,1.14470240974641e-256,12,PRF1
1.52598449391607e-260,0.757660917628742,0.933,0.746,3.6907460969854e-256,12,TNFAIP3
8.94179500768942e-259,0.629460866413222,0.927,0.595,2.16266254055976e-254,12,INPP4B
3.42470116536235e-255,-1.74321652355945,0.006,0.337,8.28298223854537e-251,12,GZMB
3.66765343261984e-255,0.445611267951323,0.993,0.964,8.87058659213434e-251,12,RPL19
4.38017379490311e-254,0.554600745302011,0.996,0.958,1.05938883403527e-249,12,ARHGAP15
1.3439876066454e-251,-1.14974935378817,0.252,0.556,3.25056842543255e-247,12,SAMD3
1.10105372271436e-250,-1.20703561243978,0.243,0.539,2.66300853375696e-246,12,CTSW
2.31142110174416e-250,0.512124609981401,0.978,0.888,5.59040307667843e-246,12,RPL4
3.3167570689803e-249,0.303013382267489,0.214,0.052,8.02190864703576e-245,12,NPDC1
4.22012175470745e-249,0.70501115273667,0.775,0.457,1.02067864759354e-244,12,MGAT5
3.14760268874209e-247,0.44434075435017,0.992,0.966,7.61279186299162e-243,12,RPL14
3.7641457047205e-247,-1.11165857279328,0.056,0.383,9.10396280143699e-243,12,PLEK
7.29634422207449e-246,0.47998977832132,0.981,0.926,1.76469381355094e-241,12,RPL7
9.63940367971985e-246,0.526209114280902,0.559,0.253,2.33138617397704e-241,12,TRADD
2.41099947138607e-245,0.600256125732647,0.402,0.151,5.83124332149434e-241,12,SAMD12
1.41943883637373e-243,0.538960221052541,0.755,0.385,3.4330547696535e-239,12,SERINC5
7.67144084859834e-241,-1.09094792835026,0.313,0.59,1.85541468364199e-236,12,ATP8A1
4.44617568380666e-237,0.425191188554225,0.991,0.959,1.07535205088548e-232,12,RPL7A
6.97192719283227e-236,0.328975778838576,0.279,0.083,1.68623031085841e-231,12,TSPAN18
2.57498577449593e-235,0.421743711854998,0.996,0.97,6.22786059419585e-231,12,RPS14
2.98868221015148e-235,0.680708465228871,0.794,0.492,7.22842679347238e-231,12,LINC00513
1.5495738769844e-234,0.578491323794342,0.584,0.272,3.74779937887447e-230,12,PVT1
2.02211495314654e-232,0.452259084447087,0.985,0.924,4.89068722568021e-228,12,RPL22
6.49509657459034e-232,0.56268704835398,0.716,0.373,1.57090405753042e-227,12,SNX9
7.60341468876148e-232,-1.28867561268831,0.191,0.496,1.83896187662385e-227,12,VAV3
8.13995263770929e-232,0.407852624174012,0.996,0.972,1.96872894495637e-227,12,RPS27A
7.05568055126635e-230,0.653374720051534,0.688,0.375,1.70648689812928e-225,12,ERN1
9.15222653428766e-230,0.388739088262556,0.342,0.118,2.21355750958281e-225,12,KDSR
7.36763229594379e-229,0.710887284229381,0.728,0.428,1.78193554709697e-224,12,RORA-AS1
5.26639642120521e-228,0.339747535140733,0.159,0.033,1.27373063843269e-223,12,CEP112
2.59557630976736e-227,0.396706900473247,0.992,0.964,6.27766086280333e-223,12,RPS23
1.83332547592414e-225,0.401680863685027,0.996,0.969,4.43408099607012e-221,12,RPL30
4.79697317204692e-223,0.478613399270074,0.991,0.954,1.16019593139127e-218,12,RPS4X
1.62454403965393e-222,0.394389273331108,0.995,0.978,3.92912221430699e-218,12,RPL28
1.50312287443347e-221,0.397748491383408,0.997,0.979,3.63545298410479e-217,12,RPL41
1.02674439900814e-219,0.587380449376617,0.726,0.419,2.48328400344109e-215,12,S100A11
1.99036107757072e-217,-1.28024551294047,0.36,0.596,4.81388730221253e-213,12,TGFBR3
3.63120373598778e-217,0.379531820145052,0.337,0.119,8.78242935586004e-213,12,JAML
3.16402091314882e-215,0.36974916805872,0.995,0.972,7.65250098054173e-211,12,RPLP2
1.13848102361113e-214,0.414225829385029,0.992,0.956,2.75353020370588e-210,12,RPS25
5.65416010546672e-214,0.402370651142375,0.996,0.963,1.36751516310818e-209,12,RPS28
5.8811016941931e-214,-1.56428504693618,0.006,0.296,1.42240325575754e-209,12,CCL4
1.26554013331069e-213,0.513938059515467,0.834,0.481,3.06083536642522e-209,12,ANK3
6.71288469801761e-213,0.460499603030854,0.528,0.235,1.62357829306254e-208,12,GPR183
4.33674732505362e-212,0.487873715781271,0.447,0.189,1.04888570803747e-207,12,PFKFB3
5.46077498608148e-211,0.402479205944273,0.992,0.959,1.32074303813367e-206,12,RPL35
6.83007427307319e-211,0.286599909689324,0.203,0.053,1.65192176368548e-206,12,IL2RA
1.1800984927019e-210,0.548922230800297,0.977,0.847,2.85418621444881e-206,12,S100A4
1.92509996429442e-208,0.383475499454184,0.993,0.961,4.65604677364248e-204,12,RPS15A
2.14582651773823e-208,0.41687709888512,0.99,0.952,5.18989601580169e-204,12,RPL35A
5.35952995863469e-208,0.435168356795983,0.985,0.935,1.29625591579539e-203,12,RACK1
4.03095693767129e-205,0.417453764017861,0.991,0.961,9.74927244945179e-201,12,RPS9
4.5051545749722e-203,0.659040883335086,0.828,0.567,1.08961668550278e-198,12,RBMS1
8.76195972381756e-202,0.432637488493002,0.3,0.104,2.11916757880252e-197,12,MCF2L2
5.25668982155215e-201,0.411929093652062,0.993,0.959,1.2713830002406e-196,12,RPS21
5.38661679326962e-199,0.380931814417711,0.992,0.972,1.30280713762019e-194,12,RPL37
9.43611227563731e-199,0.513743091849221,0.69,0.38,2.28221811498564e-194,12,NOSIP
6.07764568699162e-197,0.653484913431538,0.894,0.671,1.46993938585579e-192,12,AC079793.1
9.41239789839164e-197,0.374833331595173,0.995,0.963,2.276482555705e-192,12,RPS15
9.81488863494422e-196,0.414143549391194,0.988,0.953,2.37382896524761e-191,12,RPL23A
1.38736937098761e-194,0.56569030021902,0.639,0.35,3.35549156067064e-190,12,MAP3K1
5.93198549620131e-192,0.388434165371493,0.991,0.956,1.43471001211125e-187,12,RPS11
6.71307312102108e-192,0.708916971053603,0.31,0.113,1.62362386505016e-187,12,AL589693.1
1.69298195740399e-191,0.324657995865755,0.262,0.085,4.09464616217729e-187,12,LST1
1.73861933522408e-190,0.391679453555718,0.987,0.95,4.20502472417297e-186,12,RPL15
6.91075077427819e-188,0.397446182170994,0.99,0.939,1.67143418226692e-183,12,RPS20
2.05851746964667e-186,0.385620681899706,0.84,0.495,4.97873035208745e-182,12,PRKCA
1.04543255310046e-184,0.415355541854699,0.983,0.902,2.52848317292878e-180,12,RPL23
1.47733324661117e-183,-1.23103960698991,0.116,0.396,3.57307819025378e-179,12,TOX
6.34381191287273e-183,0.320617999819048,0.273,0.093,1.5343143492474e-178,12,CD40LG
7.60428114702381e-183,0.371652156196172,0.99,0.949,1.83917143821918e-178,12,RPL24
6.63286655799798e-180,-0.993982356002661,0.036,0.298,1.60422510571739e-175,12,CD8A
1.96628253309767e-178,0.457277642050725,0.917,0.691,4.75565093455002e-174,12,GAS5
2.47264204730791e-177,-0.873680587628899,0.006,0.256,5.98033205561891e-173,12,ADGRG1
4.90565567897418e-174,0.40429173055226,0.991,0.952,1.18648188251669e-169,12,RPL21
1.17372141529351e-173,-0.741489725730548,0.53,0.708,2.83876261502889e-169,12,LITAF
1.20538288247483e-173,0.368833475079401,0.995,0.969,2.91533903955362e-169,12,RPS3
3.61308605814513e-173,-0.400572605023214,1,1,8.73860994022981e-169,12,MT-CO1
2.97387126736947e-172,-1.08716769642119,0.004,0.248,7.19260504725979e-168,12,PDGFD
1.77802586834694e-171,0.454267038816473,0.923,0.767,4.30033336518391e-167,12,EEF2
3.53285399479046e-170,0.479782562210182,0.43,0.197,8.54456067180021e-166,12,KLHL5
4.50114481879342e-170,0.387875752085739,0.984,0.93,1.08864688587338e-165,12,NACA
1.37302609546097e-169,0.44884470987102,0.941,0.801,3.32080091448191e-165,12,HINT1
1.89900994337899e-169,0.470982256438351,0.661,0.375,4.59294544905643e-165,12,RNASET2
2.82022067501729e-169,0.362828193808459,0.992,0.956,6.82098572459682e-165,12,RPS7
2.93158305648678e-169,0.485994051816225,0.828,0.559,7.09032678041894e-165,12,TMEM123
2.94212237141563e-169,0.392405734862115,0.512,0.247,7.11581716750584e-165,12,CD28
1.44967341793045e-168,0.386406067097621,0.983,0.932,3.50618012860659e-164,12,RPL27
1.54144994840925e-168,0.378524082334139,0.36,0.148,3.72815084522261e-164,12,REEP3
4.29131867539551e-168,0.512903740025634,0.729,0.45,1.03789833483116e-163,12,MDFIC
1.66682387530844e-167,0.45975927607388,0.632,0.353,4.031380224821e-163,12,PPA1
4.03700527298173e-167,0.420033674186132,0.96,0.847,9.76390095323361e-163,12,NPM1
3.25962015688183e-166,0.734596198181995,0.811,0.596,7.88371731143439e-162,12,SOS1
1.54229089910509e-165,-1.08453653483722,0.068,0.315,3.73018476857558e-161,12,SPON2
