,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,
2015,8.90E-176,-0.434063366,0.174,0.322,3.34E-171,7,INPP5D,
1996,1.52E-201,-0.434204354,0.267,0.445,5.72E-197,7,RORA,
1945,3.40E-266,-0.435140497,0.325,0.535,1.28E-261,7,S100A11,
1821,0,-0.437445777,0.995,0.999,0,7,MT-CO1,
2033,9.23E-162,-0.440689521,0.24,0.394,3.47E-157,7,NEAT1,
1988,8.88E-215,-0.443893834,0.266,0.449,3.33E-210,7,MACF1,
1970,3.05E-233,-0.446473288,0.205,0.385,1.14E-228,7,OSTF1,
1977,5.10E-229,-0.446832997,0.403,0.593,1.92E-224,7,BIN2,
1952,5.01E-255,-0.448780287,0.503,0.691,1.88E-250,7,TAGLN2,
1953,5.60E-254,-0.450710397,0.335,0.54,2.10E-249,7,CAP1,
1958,7.77E-250,-0.452795265,0.396,0.599,2.92E-245,7,SEPTIN7,
1984,1.71E-224,-0.454453631,0.211,0.388,6.44E-220,7,BZW1,
1822,0,-0.456586049,0.998,0.991,0,7,HLA-B,
1823,0,-0.457435982,0.779,0.874,0,7,S100A6,
1973,9.48E-232,-0.458105328,0.56,0.73,3.56E-227,7,PLAAT4,
1957,2.38E-252,-0.460615389,0.301,0.5,8.93E-248,7,ARF6,
1946,5.85E-266,-0.463588997,0.364,0.569,2.20E-261,7,PTP4A2,
1936,1.51E-276,-0.463602267,0.405,0.613,5.69E-272,7,ANXA6,
1966,2.10E-240,-0.465209543,0.19,0.37,7.89E-236,7,CFLAR,
1934,1.67E-279,-0.467623201,0.155,0.346,6.27E-275,7,TXN,
1976,4.53E-230,-0.471063445,0.141,0.304,1.70E-225,7,SASH3,
1939,8.16E-271,-0.473053185,0.447,0.649,3.07E-266,7,PSME2,
1963,1.31E-242,-0.478284234,0.163,0.338,4.93E-238,7,DYNLL1,
1947,6.37E-265,-0.478516418,0.231,0.429,2.39E-260,7,TAP1,
1949,1.57E-263,-0.478836826,0.531,0.714,5.90E-259,7,LY6E,
1824,0,-0.484533346,0.84,0.931,0,7,UBC,
1825,0,-0.484684462,0.838,0.922,0,7,GAPDH,
1826,0,-0.485290044,0.569,0.754,0,7,PPIB,
1827,0,-0.492320835,0.995,0.984,0,7,ACTB,
2023,1.32E-171,-0.497980139,0.269,0.423,4.94E-167,7,DUSP1,
1935,4.20E-279,-0.503731004,0.123,0.302,1.58E-274,7,IDH2,
1944,2.54E-268,-0.504145228,0.128,0.305,9.54E-264,7,PREX1,
1980,2.59E-227,-0.505177771,0.144,0.306,9.71E-223,7,NFATC2,
1828,0,-0.505245447,0.899,0.945,0,7,CFL1,
1933,9.08E-282,-0.505987501,0.243,0.447,3.41E-277,7,PPP1R18,
1829,0,-0.507766854,0.381,0.602,0,7,ANXA1,
1960,1.04E-248,-0.513582555,0.464,0.655,3.90E-244,7,FYN,
1959,4.82E-249,-0.513822511,0.284,0.479,1.81E-244,7,MBP,
1955,2.19E-253,-0.514616875,0.217,0.402,8.24E-249,7,CLEC2B,
1830,0,-0.518360737,0.421,0.649,0,7,GUK1,
2036,5.16E-158,-0.520756666,0.212,0.352,1.94E-153,7,CEMIP2,
1924,1.46E-294,-0.520962658,0.446,0.655,5.50E-290,7,RAP1B,
1927,1.14E-289,-0.524812409,0.198,0.399,4.29E-285,7,DOK2,
1925,2.26E-294,-0.530754689,0.271,0.483,8.48E-290,7,TLN1,
1831,0,-0.53112344,0.599,0.789,0,7,LSP1,
1832,0,-0.531945205,0.844,0.933,0,7,CALM1,
1954,2.11E-253,-0.532635459,0.259,0.455,7.94E-249,7,STK10,
1833,0,-0.533645349,0.6,0.779,0,7,ARL4C,
1929,3.30E-285,-0.534345258,0.142,0.328,1.24E-280,7,CDK2AP2,
1942,2.58E-269,-0.535263057,0.23,0.428,9.70E-265,7,IQGAP2,
1834,0,-0.536025713,0.239,0.453,0,7,DBI,
1967,2.03E-238,-0.538839262,0.231,0.414,7.63E-234,7,PRKCB,
1835,0,-0.539266205,0.379,0.607,0,7,PDIA3,
1836,0,-0.540078838,0.99,0.987,0,7,HLA-A,
1837,0,-0.541792978,0.353,0.576,0,7,SYNE2,
1838,0,-0.542294606,0.557,0.758,0,7,UBB,
1932,5.23E-283,-0.542842563,0.4,0.606,1.96E-278,7,CALR,
1839,0,-0.542957643,0.786,0.907,0,7,MYL6,
1840,0,-0.544456996,0.194,0.402,0,7,YWHAQ,
1841,0,-0.546414076,0.275,0.489,0,7,ITGA4,
1842,0,-0.554926973,0.441,0.666,0,7,PPP1CA,
1943,9.40E-269,-0.564021327,0.246,0.444,3.53E-264,7,FAM49B,
1843,0,-0.568191452,0.477,0.706,0,7,PSMB9,
1922,6.61E-306,-0.570311908,0.187,0.389,2.48E-301,7,SPN,
1940,1.87E-270,-0.57452576,0.234,0.431,7.02E-266,7,PIP4K2A,
1844,0,-0.578311535,0.599,0.814,0,7,HSP90AA1,
1928,4.37E-289,-0.591204747,0.265,0.467,1.64E-284,7,AKNA,
1923,1.35E-295,-0.598762428,0.283,0.491,5.05E-291,7,PARP8,
1845,0,-0.600412771,0.275,0.492,0,7,PPP2R5C,
1951,1.68E-256,-0.601584906,0.406,0.602,6.32E-252,7,PRKCH,
1846,0,-0.605488733,0.235,0.464,0,7,IQGAP1,
1847,0,-0.61390752,0.267,0.508,0,7,PAXX,
1848,0,-0.626012204,0.378,0.609,0,7,RNF213,
1956,2.50E-253,-0.628567401,0.185,0.359,9.38E-249,7,SYTL3,
1948,2.01E-264,-0.629455638,0.208,0.391,7.54E-260,7,CBLB,
1849,0,-0.630199789,0.267,0.485,0,7,ADGRE5,
1850,0,-0.63234224,0.982,0.985,0,7,HLA-C,
1851,0,-0.633797638,0.179,0.407,0,7,MYO1G,
1852,0,-0.643930865,0.243,0.484,0,7,HSPA5,
1853,0,-0.656398127,0.19,0.434,0,7,SSBP4,
1854,0,-0.658722403,0.39,0.636,0,7,MSN,
1855,0,-0.668917056,0.355,0.574,0,7,LITAF,
1856,0,-0.674541145,0.457,0.71,0,7,LCP1,
1857,0,-0.678579668,0.249,0.465,0,7,RABGAP1L,
1858,0,-0.680887833,0.255,0.486,0,7,UTRN,
1859,0,-0.699029735,0.145,0.371,0,7,ARPC5L,
1860,0,-0.702738086,0.843,0.887,0,7,IL32,
1861,0,-0.719590766,0.348,0.599,0,7,CD81,
1862,0,-0.723715793,0.177,0.403,0,7,ITGAL,
1863,0,-0.73537226,0.634,0.802,0,7,IFITM2,
1864,0,-0.735397754,0.564,0.802,0,7,ARPC2,
1865,0,-0.741937682,0.962,0.97,0,7,PFN1,
1866,0,-0.74672225,0.466,0.731,0,7,TGFB1,
1867,0,-0.750326563,0.255,0.498,0,7,GSTP1,
1868,0,-0.772419327,0.349,0.62,0,7,SLC9A3R1,
1869,0,-0.776150422,0.08,0.307,0,7,ACTN4,
1870,0,-0.788273635,0.744,0.902,0,7,CYBA,
1871,0,-0.804629116,0.383,0.694,0,7,AHNAK,
1872,0,-0.811436284,0.305,0.552,0,7,IRF1,
1873,0,-0.811486733,0.092,0.308,0,7,PYHIN1,
1874,0,-0.81940708,0.141,0.374,0,7,CD63,
1875,0,-0.833586308,0.216,0.476,0,7,GNG2,
1876,0,-0.838815196,0.109,0.384,0,7,ANXA2,
1877,0,-0.848158507,0.651,0.843,0,7,HCST,
1878,0,-0.875864751,0.869,0.945,0,7,SH3BGRL3,
1879,0,-0.877963258,0.461,0.742,0,7,CD99,
1880,0,-0.880406025,0.348,0.619,0,7,ABHD17A,
1881,0,-0.886847492,0.081,0.318,0,7,APMAP,
1882,0,-0.899189127,0.674,0.86,0,7,S100A4,
1883,0,-0.930476239,0.078,0.327,0,7,LYAR,
1884,0,-0.936223438,0.502,0.769,0,7,ITGB2,
1885,0,-0.938421949,0.129,0.416,0,7,CTSC,
1886,0,-0.944714646,0.173,0.426,0,7,SYNE1,
1887,0,-0.952975604,0.355,0.653,0,7,FLNA,
1888,0,-0.959753421,0.066,0.32,0,7,TPST2,
1889,0,-0.969056225,0.06,0.315,0,7,C12orf75,
1890,0,-0.984881449,0.409,0.734,0,7,CLIC1,
1891,0,-0.990760911,0.296,0.576,0,7,GZMM,
1892,0,-0.997419178,0.09,0.337,0,7,KLRG1,
1893,0,-1.002675462,0.074,0.334,0,7,SAMD3,
1894,0,-1.013132963,0.099,0.303,0,7,KLRB1,
1895,0,-1.030832829,0.429,0.652,0,7,ZFP36,
1896,0,-1.072464193,0.127,0.349,0,7,LGALS1,
1897,0,-1.087906634,0.405,0.718,0,7,SRGN,
1898,0,-1.101552896,0.057,0.348,0,7,MYO1F,
1899,0,-1.106322852,0.116,0.393,0,7,ID2,
1900,0,-1.161328678,0.097,0.406,0,7,HLA-DPB1,
1901,0,-1.171375513,0.076,0.317,0,7,CMC1,
1902,0,-1.174492871,0.182,0.514,0,7,RUNX3,
1903,0,-1.182019107,0.073,0.377,0,7,HLA-DPA1,
1904,0,-1.20165548,0.035,0.313,0,7,MATK,
1905,0,-1.306615132,0.574,0.809,0,7,CD74,
1906,0,-1.313585154,0.269,0.56,0,7,MT2A,
1907,0,-1.441153535,0.051,0.313,0,7,CD8B,
1908,0,-1.513322832,0.048,0.333,0,7,AOAH,
1909,0,-1.524173789,0.007,0.316,0,7,PLEK,
1910,0,-1.641107717,0.001,0.305,0,7,KLRD1,
1911,0,-1.652805987,0.088,0.45,0,7,EFHD2,
1912,0,-1.706957166,0.037,0.346,0,7,CD8A,
1913,0,-1.764687958,0.184,0.5,0,7,DUSP2,
1914,0,-1.817512586,0.21,0.551,0,7,CTSW,
1915,0,-2.370789827,0.042,0.445,0,7,PRF1,
1916,0,-2.518089538,0.001,0.302,0,7,GZMB,
1917,0,-2.618209568,0.04,0.526,0,7,GZMA,
1918,0,-2.790562879,0.001,0.382,0,7,GZMH,
1919,0,-3.068357163,0.037,0.544,0,7,CST7,
1920,0,-3.52945416,0.053,0.562,0,7,CCL5,
1921,0,-4.805632547,0.016,0.547,0,7,NKG7,
2113,0,3.375209845,0.98,0.229,0,8,GNLY,
2114,0,3.247054905,0.868,0.037,0,8,FCER1G,
2115,0,3.221975798,0.953,0.08,0,8,TYROBP,
2116,0,3.137701903,0.87,0.172,0,8,SPON2,
2117,0,3.027105383,0.962,0.237,0,8,GZMB,
2118,0,2.631488123,0.98,0.379,0,8,PRF1,
2119,0,2.545656749,0.775,0.101,0,8,FCGR3A,
2120,0,2.44380453,0.742,0.13,0,8,CLIC3,
2121,0,2.327934795,0.571,0.012,0,8,IGFBP7,
2122,0,2.176036109,0.799,0.213,0,8,FGFBP2,
2123,0,2.010700244,1,0.478,0,8,NKG7,
2124,0,1.971886784,0.778,0.237,0,8,HOPX,
2125,0,1.936518652,0.637,0.083,0,8,KLRF1,
2126,0,1.885328052,0.9,0.393,0,8,EFHD2,
2127,0,1.873461688,0.944,0.5,0,8,CTSW,
2128,0,1.783251129,0.687,0.2,0,8,IL2RB,
2129,0,1.695913237,0.978,0.478,0,8,CST7,
2130,0,1.694241071,0.918,0.625,0,8,CD247,
2131,0,1.645756305,0.586,0.142,0,8,CX3CR1,
2132,0,1.626098726,0.621,0.15,0,8,ADGRG1,
2133,0,1.625513039,0.423,0.015,0,8,SH2D1B,
2134,0,1.592332383,0.52,0.101,0,8,TTC38,
2135,0,1.588386195,0.776,0.252,0,8,KLRD1,
2136,0,1.57707591,0.615,0.157,0,8,S1PR5,
2137,0,1.572518201,0.759,0.258,0,8,KLRB1,
2138,0,1.526822656,0.435,0.055,0,8,CEBPD,
2139,0,1.526667122,0.935,0.671,0,8,CD7,
2140,0,1.486897122,0.621,0.235,0,8,CCL4,
2141,0,1.458334735,0.941,0.462,0,8,GZMA,
2142,0,1.457847675,0.332,0.037,0,8,KLRC1,
2143,0,1.454689299,0.547,0.136,0,8,FGR,
2144,0,1.45462412,0.416,0.038,0,8,CXXC5,
2145,0,1.444022657,0.953,0.779,0,8,IFITM2,
2146,0,1.419063443,0.421,0.076,0,8,PRSS23,
2147,0,1.417872021,0.394,0.049,0,8,CD38,
2148,0,1.410879914,0.415,0.055,0,8,LINC00299,
2149,0,1.380686165,0.705,0.335,0,8,CD63,
2150,0,1.34128022,0.383,0.042,0,8,LYN,
2151,0,1.339260858,0.369,0.047,0,8,TRDC,
2152,0,1.332615868,0.622,0.285,0,8,PLAC8,
2153,0,1.314080409,0.854,0.583,0,8,ABHD17A,
2154,0,1.297864229,0.938,0.738,0,8,ITGB2,
2155,0,1.295560615,0.982,0.885,0,8,CYBA,
2156,0,1.290252723,0.585,0.232,0,8,MAP3K8,
2157,0,1.287185879,0.689,0.269,0,8,PLEK,
2158,0,1.254132089,0.544,0.182,0,8,TBX21,
2159,0,1.236471632,0.637,0.271,0,8,MATK,
2160,0,1.231213969,0.511,0.162,0,8,MCTP2,
2161,0,1.222716954,0.43,0.117,0,8,NCR3,
2162,0,1.221071911,0.464,0.133,0,8,PTGDR,
2163,0,1.216445544,0.33,0.028,0,8,CTBP2,
2164,0,1.215308722,0.312,0.02,0,8,LAT2,
2165,0,1.214536002,0.751,0.463,0,8,GSTP1,
2166,0,1.213358112,0.402,0.089,0,8,PTPN12,
2167,0,1.212611877,0.396,0.094,0,8,HSH2D,
2168,0,1.209081626,0.533,0.299,0,8,IFITM3,
2169,0,1.19829194,0.387,0.095,0,8,METRNL,
2170,0,1.163711638,0.603,0.281,0,8,APMAP,
2171,0,1.162503683,0.328,0.066,0,8,ASCL2,
2172,0,1.156092466,0.674,0.353,0,8,ID2,
2173,0,1.156059299,0.684,0.288,0,8,AOAH,
2174,0,1.155635237,0.452,0.149,0,8,CD300A,
2175,0,1.130521604,0.9,0.683,0,8,SRGN,
2176,0,1.125949404,0.58,0.317,0,8,LGALS1,
2177,0,1.114787653,0.467,0.176,0,8,ABI3,
2178,0,1.104310063,0.761,0.473,0,8,RUNX3,
2179,0,1.095028147,0.443,0.177,0,8,GNPTAB,
2180,0,1.08342882,0.796,0.626,0,8,ZFP36,
2181,0,1.043587333,0.84,0.67,0,8,JAK1,
2182,0,1.039981633,0.574,0.284,0,8,TPST2,
2183,0,1.031387154,0.443,0.184,0,8,TXK,
2184,0,1.027657144,0.342,0.108,0,8,HIPK2,
2185,0,1.025389774,0.903,0.501,0,8,CCL5,
2186,0,1.023402396,0.331,0.074,0,8,ITGAM,
2187,0,1.020595958,0.319,0.064,0,8,OSBPL5,
2188,0,1.001620481,0.583,0.414,0,8,TRBC1,
2189,0,0.993434507,0.575,0.236,0,8,ZEB2,
2190,0,0.974738417,0.461,0.235,0,8,IGF2R,
2191,0,0.972483518,0.668,0.444,0,8,GNG2,
2192,0,0.941245852,0.488,0.262,0,8,SH2D2A,
2193,0,0.934035887,0.399,0.173,0,8,TFDP2,
2194,0,0.932345625,0.453,0.2,0,8,CHST12,
2195,0,0.925975172,0.334,0.111,0,8,CEP78,
2196,0,0.919603603,0.57,0.362,0,8,SPN,
2197,0,0.910401704,0.427,0.203,0,8,AL159141.1,
2198,0,0.90710758,0.38,0.147,0,8,LPCAT1,
2199,0,0.904692087,0.441,0.201,0,8,AC002316.1,
2200,0,0.902811063,0.546,0.284,0,8,CMC1,
2201,0,0.883569091,0.39,0.184,0,8,ADAM8,
2202,0,0.878787564,0.871,0.736,0,8,UBB,
2203,0,0.878705202,0.609,0.381,0,8,CTSC,
2204,0,0.873399984,0.871,0.7,0,8,CLIC1,
2205,0,0.863195704,0.763,0.609,0,8,MSN,
2206,0,0.860706011,0.75,0.543,0,8,GZMM,
2207,0,0.850931389,0.554,0.361,0,8,OSTF1,
2208,0,0.85003361,0.607,0.423,0,8,DDIT4,
2209,0,0.848390375,0.309,0.117,0,8,FOSL2,
2210,0,0.841253668,0.55,0.313,0,8,MYO1F,
2211,0,0.837612174,0.308,0.116,0,8,MVD,
2212,0,0.837491102,0.36,0.12,0,8,C1orf21,
2213,0,0.835862545,0.507,0.279,0,8,PYHIN1,
2214,0,0.824695619,0.405,0.177,0,8,FCRL6,
2215,0,0.817951753,0.323,0.125,0,8,FNDC3B,
2216,0,0.810584926,0.786,0.622,0,8,FLNA,
2217,0,0.804427633,0.376,0.189,0,8,AGTRAP,
2218,0,0.803563989,0.885,0.778,0,8,ARPC2,
2219,0,0.803459268,0.538,0.389,0,8,PRDX5,
2220,0,0.801363026,0.877,0.759,0,8,ARL4C,
2221,0,0.797296807,0.554,0.373,0,8,DOK2,
2222,0,0.796324123,0.613,0.418,0,8,FAM49B,
2223,0,0.79572936,0.721,0.547,0,8,LITAF,
2224,0,0.793655948,0.392,0.213,0,8,DIP2A,
2225,0,0.792379681,0.546,0.372,0,8,DHRS7,
2226,0,0.791347053,0.589,0.428,0,8,DBI,
2227,0,0.79103815,0.462,0.258,0,8,RASSF1,
2228,0,0.78721444,0.533,0.37,0,8,BST2,
2229,0,0.786570851,0.68,0.528,0,8,ZAP70,
2230,0,0.777921648,0.348,0.142,0,8,JAZF1,
2231,0,0.769274543,0.614,0.458,0,8,TLN1,
2232,0,0.76734368,0.783,0.696,0,8,LY6E,
2233,0,0.76681469,0.673,0.529,0,8,PSMB10,
2470,1.30E-268,0.762754101,0.474,0.351,4.88E-264,8,ALOX5AP,
2234,0,0.761394057,0.576,0.427,0,8,XBP1,
2235,0,0.760451799,0.98,0.941,0,8,IFITM1,
2236,0,0.759560537,0.764,0.632,0,8,RAP1B,
2237,0,0.757887439,0.709,0.583,0,8,PDIA3,
2238,0,0.756065396,0.829,0.704,0,8,TGFB1,
2239,0,0.754380309,0.677,0.54,0,8,IER2,
2240,0,0.748555361,0.447,0.26,0,8,APOBEC3G,
2241,0,0.746783944,0.523,0.344,0,8,ARPC5L,
2242,0,0.745832098,0.466,0.28,0,8,ACTN4,
2243,0,0.740780515,0.372,0.194,0,8,LYST,
2244,0,0.738571097,0.994,0.968,0,8,PFN1,
2245,0,0.7379917,0.306,0.139,0,8,PLEKHF1,
2246,0,0.734660813,0.597,0.438,0,8,IQGAP1,
2247,0,0.729168401,0.917,0.823,0,8,HCST,
2248,0,0.728668236,0.827,0.711,0,8,PLAAT4,
2249,0,0.728184233,0.379,0.221,0,8,CISD3,
2250,0,0.723110898,0.32,0.141,0,8,AUTS2,
2251,0,0.718922012,0.65,0.531,0,8,NDUFB2,
2252,0,0.71879335,0.331,0.142,0,8,VAV3,
2253,0,0.71861901,0.783,0.689,0,8,CCND3,
2254,0,0.715659329,0.315,0.149,0,8,G6PD,
2255,0,0.709873564,0.729,0.592,0,8,SLC9A3R1,
2256,0,0.697866554,0.461,0.247,0,8,TGFBR3,
2257,0,0.692072393,0.693,0.572,0,8,BIN2,
2258,0,0.691832566,0.379,0.217,0,8,BHLHE40,
2259,0,0.690475825,0.434,0.283,0,8,SASH3,
2260,0,0.68983486,0.583,0.396,0,8,SYNE1,
2261,0,0.689699741,0.331,0.167,0,8,EIF4G3,
2262,0,0.687619981,0.426,0.279,0,8,PXN,
2263,0,0.686477035,0.744,0.634,0,8,UCP2,
2264,0,0.686376832,0.313,0.16,0,8,MIDN,
2265,0,0.683682246,0.998,0.984,0,8,HLA-C,
2266,0,0.682325011,0.532,0.403,0,8,NDUFB7,
2462,4.90E-295,0.676577621,0.423,0.286,1.84E-290,8,SDF4,
2494,1.89E-237,0.674078525,0.423,0.308,7.10E-233,8,SERPINB1,
2267,0,0.672852954,0.5,0.337,0,8,SYTL3,
2463,7.87E-287,0.66390169,0.327,0.19,2.96E-282,8,PTPN18,
2268,0,0.658304763,0.466,0.285,0,8,C12orf75,
2474,1.23E-261,0.656908421,0.468,0.348,4.63E-257,8,CD164,
2461,3.04E-295,0.654303417,0.335,0.192,1.14E-290,8,IRF1-AS1,
2269,0,0.65405364,0.346,0.169,0,8,NCALD,
2453,7.80E-308,0.652608614,0.668,0.586,2.93E-303,8,CALR,
2481,2.30E-252,0.650543237,0.563,0.46,8.64E-248,8,HSPA5,
2492,9.65E-241,0.647099894,0.452,0.332,3.62E-236,8,CDKN2D,
2480,2.79E-253,0.644645775,0.438,0.306,1.05E-248,8,CDK2AP2,
2270,0,0.642498364,0.672,0.571,0,8,TPI1,
2271,0,0.642366034,0.604,0.461,0,8,UTRN,
2272,0,0.637880206,0.594,0.457,0,8,MBP,
2458,1.32E-301,0.636607525,0.537,0.413,4.94E-297,8,BSG,
2549,6.65E-183,0.631274421,0.335,0.23,2.50E-178,8,SDF2L1,
2468,1.82E-271,0.626755846,0.354,0.215,6.85E-267,8,VPS37B,
2512,3.96E-217,0.624446332,0.384,0.262,1.49E-212,8,AC004687.1,
2483,3.63E-252,0.618751018,0.693,0.661,1.36E-247,8,EIF3G,
2487,4.99E-245,0.617119787,0.511,0.404,1.87E-240,8,PSAP,
2273,0,0.61164692,0.748,0.644,0,8,PPP1CA,
2274,0,0.609065577,0.633,0.521,0,8,CD53,
2478,1.38E-254,0.608796451,0.539,0.426,5.19E-250,8,PPP1R18,
2508,3.80E-220,0.607614628,0.334,0.214,1.43E-215,8,TCIRG1,
2518,1.80E-207,0.607110868,0.447,0.339,6.76E-203,8,ARHGAP9,
2275,0,0.606550066,0.844,0.77,0,8,LSP1,
2482,2.37E-252,0.606167327,0.426,0.294,8.91E-248,8,SIPA1,
2522,6.44E-205,0.606076653,0.388,0.268,2.42E-200,8,C1orf162,
2498,1.03E-232,0.604740256,0.376,0.251,3.86E-228,8,MAPRE2,
2490,7.58E-242,0.602351502,0.301,0.175,2.85E-237,8,GPR65,
2276,0,0.59953872,0.669,0.525,0,8,IRF1,
2277,0,0.59945038,0.9,0.855,0,8,RAC2,
2493,5.43E-239,0.598535162,0.417,0.291,2.04E-234,8,CARD11,
2278,0,0.598335561,0.533,0.377,0,8,ITGAL,
2279,0,0.59670588,0.973,0.94,0,8,CFL1,
2511,2.00E-218,0.595566298,0.429,0.314,7.51E-214,8,HMGN3,
2280,0,0.595333578,0.677,0.579,0,8,SEPTIN7,
2530,1.12E-198,0.595289014,0.388,0.279,4.20E-194,8,VASP,
2610,2.78E-127,0.590523459,0.325,0.241,1.04E-122,8,CEBPB,
2495,4.60E-237,0.584221481,0.369,0.24,1.73E-232,8,MAPK1,
2281,0,0.579789484,1,0.991,0,8,HLA-B,
2517,2.82E-208,0.579590718,0.676,0.591,1.06E-203,8,H1-4,
2505,8.23E-225,0.57940527,0.543,0.453,3.09E-220,8,PRELID1,
2539,1.11E-192,0.577949281,0.365,0.255,4.15E-188,8,MIEN1,
2485,2.79E-248,0.574347394,0.321,0.189,1.05E-243,8,STOM,
2282,0,0.572842507,0.966,0.941,0,8,H3-3B,
2544,1.09E-186,0.570182441,0.476,0.383,4.09E-182,8,CAPNS1,
2283,0,0.568755358,0.763,0.687,0,8,LCP1,
2284,0,0.568665119,0.829,0.715,0,8,CD99,
2529,5.39E-199,0.566552129,0.314,0.201,2.02E-194,8,GLIPR2,
2519,1.59E-206,0.566041889,0.584,0.51,5.98E-202,8,SELPLG,
2541,1.62E-189,0.565013524,0.324,0.21,6.09E-185,8,PDE4D,
2548,5.05E-183,0.559100113,0.407,0.306,1.90E-178,8,ADD1,
2561,1.07E-171,0.557586243,0.41,0.314,4.01E-167,8,BANF1,
2533,1.40E-196,0.556140702,0.397,0.279,5.26E-192,8,REL,
2502,2.03E-231,0.555938829,0.431,0.304,7.64E-227,8,INPP5D,
2648,4.01E-97,0.554297801,0.587,0.536,1.50E-92,8,MT2A,
2285,0,0.552353288,0.788,0.738,0,8,PPIB,
2515,2.80E-212,0.549468207,0.545,0.447,1.05E-207,8,CAST,
2286,0,0.54265608,0.684,0.581,0,8,PRKCH,
2504,1.44E-228,0.538652213,0.521,0.407,5.43E-224,8,IQGAP2,
2592,1.25E-139,0.537305002,0.423,0.342,4.69E-135,8,DENND2D,
2564,2.45E-166,0.536893092,0.392,0.296,9.20E-162,8,CTBP1,
2484,1.94E-250,0.536108443,0.69,0.63,7.30E-246,8,PSME2,
2503,1.34E-229,0.535088541,0.637,0.566,5.05E-225,8,SUN2,
2594,1.14E-136,0.53324148,0.406,0.32,4.27E-132,8,DYNLL1,
2287,0,0.533230392,0.957,0.924,0,8,CALM1,
2288,0,0.531298967,0.886,0.84,0,8,H3-3A,
2581,9.52E-149,0.530419465,0.361,0.267,3.58E-144,8,CARD16,
2585,1.49E-146,0.529587913,0.353,0.259,5.61E-142,8,RAB5IF,
2567,9.01E-158,0.529080476,0.35,0.254,3.38E-153,8,POLR2G,
2289,0,0.525824648,0.976,0.959,0,8,HLA-E,
2554,5.79E-176,0.520273122,0.382,0.273,2.18E-171,8,CDK17,
2557,3.82E-174,0.519469353,0.507,0.427,1.43E-169,8,CDC42SE1,
2471,1.63E-268,0.518757256,0.673,0.587,6.11E-264,8,RNF213,
2524,4.97E-204,0.518303826,0.559,0.479,1.87E-199,8,RALY,
2565,1.41E-163,0.518075525,0.49,0.409,5.31E-159,8,RAC1,
2540,3.15E-192,0.517798855,0.338,0.216,1.18E-187,8,MYBL1,
2537,1.58E-193,0.514890441,0.559,0.481,5.93E-189,8,ARF6,
2599,1.32E-133,0.514247399,0.346,0.257,4.95E-129,8,PYCARD,
2535,8.75E-195,0.510575194,0.325,0.208,3.29E-190,8,NCOA1,
2556,2.20E-174,0.510565085,0.356,0.248,8.26E-170,8,TRAPPC10,
2528,1.85E-199,0.508773965,0.602,0.534,6.94E-195,8,DRAP1,
2290,0,0.507960192,0.999,0.987,0,8,HLA-A,
2574,6.32E-153,0.507532426,0.359,0.258,2.37E-148,8,TSEN54,
2566,3.38E-160,0.507171453,0.507,0.435,1.27E-155,8,CD47,
2542,5.92E-188,0.506914956,0.526,0.436,2.22E-183,8,STK10,
2534,1.88E-196,0.506832041,0.542,0.447,7.05E-192,8,AKNA,
2547,8.41E-184,0.5013981,0.449,0.345,3.16E-179,8,SRPK2,
2588,5.17E-142,0.501140008,0.488,0.416,1.94E-137,8,SYTL1,
2635,1.86E-106,0.499069684,0.364,0.295,7.00E-102,8,DSTN,
2576,1.21E-151,0.498979847,0.318,0.221,4.55E-147,8,STX8,
2577,9.28E-151,0.498616108,0.455,0.37,3.49E-146,8,BZW1,
2520,2.96E-206,0.498345423,0.518,0.411,1.11E-201,8,PIP4K2A,
2489,2.18E-243,0.497340577,0.663,0.576,8.17E-239,8,CD81,
2613,1.64E-125,0.494438453,0.335,0.251,6.16E-121,8,TES,
2521,2.20E-205,0.493858339,0.564,0.464,8.25E-201,8,ADGRE5,
2570,4.13E-155,0.493738112,0.309,0.21,1.55E-150,8,HELZ,
2583,2.04E-147,0.493315718,0.486,0.411,7.68E-143,8,FMNL1,
2622,5.75E-121,0.492469535,0.422,0.337,2.16E-116,8,CEMIP2,
2656,5.21E-92,0.491361581,0.431,0.38,1.96E-87,8,PTPN6,
2291,0,0.49059407,0.997,0.984,0,8,ACTB,
2571,2.38E-154,0.490496477,0.388,0.288,8.93E-150,8,NFATC2,
2553,8.25E-178,0.489919942,0.567,0.486,3.10E-173,8,PAXX,
2568,1.25E-157,0.489225286,0.446,0.352,4.70E-153,8,CFLAR,
2604,1.46E-130,0.488529027,0.478,0.415,5.48E-126,8,P4HB,
2591,2.54E-140,0.486507902,0.355,0.26,9.54E-136,8,IFI16,
2612,1.09E-125,0.486325903,0.392,0.314,4.10E-121,8,TMED9,
2292,0,0.48316037,0.932,0.896,0,8,MYL6,
2473,1.10E-264,0.477618743,0.748,0.686,4.14E-260,8,PSMB9,
2293,0,0.474568113,0.972,0.937,0,8,SH3BGRL3,
2294,0,0.474067582,0.943,0.92,0,8,SERF2,
2593,2.49E-137,0.470996337,0.414,0.327,9.36E-133,8,PTPN4,
2653,1.55E-93,0.470935775,0.451,0.406,5.82E-89,8,ITGB7,
2598,9.14E-134,0.470222778,0.365,0.276,3.43E-129,8,PTPRA,
