"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"260",1.11142962654707e-256,1.33208614745502,0.577,0.159,4.17375167657223e-252,"pDC","CD4"
"261",1.9896917627827e-256,0.866582000109795,0.367,0.068,7.47188947677787e-252,"pDC","ST3GAL2"
"262",1.74465461928566e-254,0.743721599751742,0.338,0.058,6.55170149180343e-250,"pDC","MAP2K6"
"263",8.18892774476576e-254,1.17265582295324,0.625,0.181,3.07518803599188e-249,"pDC","PI4KA"
"264",5.9253264721317e-253,1.13001548562642,0.737,0.255,2.22513785007962e-248,"pDC","TM9SF2"
"265",2.16582638735875e-252,0.662945906167096,0.4,0.076,8.13332783244831e-248,"pDC","HVCN1"
"266",3.45566629309841e-252,0.977345127256733,0.502,0.124,1.29770636304725e-247,"pDC","EIF2AK4"
"267",1.87144338652797e-249,0.893256534141099,0.367,0.069,7.0278313494285e-245,"pDC","ASPH"
"268",2.40661796471521e-249,1.2374873490926,0.751,0.251,9.03757244289501e-245,"pDC","ETV6"
"269",6.86297276240634e-249,0.670556422264293,0.341,0.059,2.57725216146645e-244,"pDC","DPYSL2"
"270",3.310038186177e-247,0.717733850262474,0.398,0.08,1.24301864005505e-242,"pDC","MGST2"
"271",5.88642619852739e-247,1.13495473263207,0.72,0.237,2.21052963033299e-242,"pDC","CUX1"
"272",1.58422843729782e-246,0.950883537803872,0.498,0.121,5.94925305058449e-242,"pDC","STRBP"
"273",8.976899364707e-245,0.96384713928652,0.563,0.149,3.37109501842842e-240,"pDC","PARP10"
"274",8.33043034908639e-239,0.822035761839243,0.359,0.069,3.12832650899241e-234,"pDC","DIPK2A"
"275",3.61290546421698e-238,1.29694122783377,0.943,0.634,1.3567543889774e-233,"pDC","TAGLN2"
"276",1.35602505651876e-237,0.825822493663059,0.444,0.098,5.09228089474491e-233,"pDC","ARHGAP27"
"277",1.30975240682832e-235,0.81378710769688,0.487,0.116,4.9185132133624e-231,"pDC","RASSF2"
"278",4.55467140448276e-235,1.56184679168118,0.87,0.425,1.71041575252541e-230,"pDC","RABGAP1L"
"279",3.89289848917492e-233,1.0336756797157,0.549,0.146,1.46190016963986e-228,"pDC","ANTXR2"
"280",1.13405032542189e-232,1.12909606782821,0.409,0.086,4.25869918705682e-228,"pDC","MS4A6A"
"281",1.37984591980978e-229,0.680014770949107,0.309,0.054,5.18173538266166e-225,"pDC","MGLL"
"282",4.23690859733607e-229,0.788697376724397,0.449,0.106,1.59108628555762e-224,"pDC","SNRNP25"
"283",4.8223776971003e-228,0.851837349552592,0.513,0.129,1.81094749659208e-223,"pDC","PIK3AP1"
"284",5.47010073585257e-226,1.23241608891948,0.898,0.497,2.05418692933471e-221,"pDC","VAMP8"
"285",7.12699650730496e-226,1.27956741193906,0.771,0.294,2.67640099838823e-221,"pDC","TGFBR2"
"286",5.30574370272475e-223,0.866907365316793,0.418,0.093,1.99246593268423e-218,"pDC","OTULINL"
"287",1.01447269161436e-221,1.0697271893218,0.646,0.21,3.80964929881941e-217,"pDC","CHD9"
"288",1.77519341122923e-221,0.97042690946027,0.637,0.202,6.66638381718911e-217,"pDC","MLEC"
"289",3.26989107401373e-220,0.883916257259077,0.47,0.118,1.22794219502437e-215,"pDC","DCPS"
"290",7.82074944917243e-220,0.949348724133739,0.555,0.159,2.93692604064772e-215,"pDC","PDIA4"
"291",1.69430905111011e-216,1.23513963001404,0.792,0.329,6.36263877963379e-212,"pDC","CTSC"
"292",1.0158328747156e-215,1.25566754505828,0.921,0.622,3.81475719441949e-211,"pDC","SSR4"
"293",1.12790935105778e-213,1.02215504716978,0.911,0.483,4.2356379860273e-209,"pDC","PSAP"
"294",1.27785941199673e-212,0.795587835956164,0.375,0.08,4.79874544987133e-208,"pDC","RUFY3"
"295",4.2423175996993e-212,1.07255920215018,0.684,0.246,1.59311752821508e-207,"pDC","PHB"
"296",3.18287093264452e-211,0.644946124103813,0.305,0.056,1.195263521336e-206,"pDC","CYSLTR1"
